step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
287,0.87,4.7498,+0.0065,2.6667,2.0831,0.0096,+0.4260,1.8490,4.9760
288,0.87,4.7478,+0.0046,2.7215,2.0263,0.0238,+0.3370,1.7136,4.4022
289,0.87,4.7321,+0.0038,2.6899,2.0422,0.0056,+0.3397,1.8966,4.5974
290,0.86,4.7447,-0.0014,2.7048,2.0399,0.0104,+0.3446,2.0077,4.6719
291,0.87,4.7441,+0.0012,2.6676,2.0764,0.0066,+0.3200,2.1101,5.0674
292,0.85,4.7359,-0.0018,2.6717,2.0642,0.0065,+0.2365,1.9265,4.8782
293,0.87,4.7284,+0.0068,2.6506,2.0778,0.0071,+0.2535,1.5160,4.5909
294,0.86,4.7261,+0.0005,2.6680,2.0580,0.0042,+0.3059,1.6506,4.9165
295,0.88,4.7251,-0.0016,2.6693,2.0558,0.0056,+0.4080,1.9316,4.9948
296,0.86,4.7332,-0.0093,2.6725,2.0606,0.0137,+0.4742,1.8846,4.7718
297,0.86,4.7237,-0.0044,2.6395,2.0843,0.0045,+0.4217,2.1018,4.9734
298,0.88,4.7214,+0.0012,2.6502,2.0711,0.0038,+0.3319,2.0342,4.8578
299,0.87,4.7233,-0.0032,2.6792,2.0441,0.0032,+0.3490,2.1366,4.8657
300,0.88,4.7262,+0.0002,2.6953,2.0308,0.0044,+0.4258,1.8708,4.6093
301,0.86,4.7327,+0.0048,2.6934,2.0393,0.0105,+0.5059,2.0159,4.3923
302,0.88,4.7287,+0.0006,2.6782,2.0505,0.0073,+0.3507,1.9200,4.1942
303,0.88,4.7275,+0.0009,2.6799,2.0476,0.0048,+0.3525,2.1554,4.6057
304,0.89,4.7507,+0.0081,2.7330,2.0178,0.0165,+0.3003,1.9244,4.3535
305,0.88,4.7459,-0.0065,2.7301,2.0157,0.0248,+0.3421,2.0279,4.5178
306,0.85,4.7325,+0.0062,2.6807,2.0518,0.0103,+0.0996,1.8825,4.2897
307,0.88,4.7496,+0.0054,2.6700,2.0796,0.0081,+0.3213,1.7117,4.6397
308,0.87,4.7410,-0.0139,2.6942,2.0468,0.0245,+0.1977,1.7329,4.2353
309,0.87,4.7329,-0.0047,2.6820,2.0509,0.0095,+0.3160,1.6611,4.2634
310,0.88,4.7466,+0.0085,2.6927,2.0540,0.0142,+0.3991,1.7129,4.0140
311,0.86,4.7640,-0.0064,2.7226,2.0414,0.0433,+0.4574,1.7255,3.8974
312,0.87,4.7480,-0.0031,2.7699,1.9781,0.0158,+0.5826,2.1871,4.3019
313,0.87,4.7354,-0.0047,2.7351,2.0003,0.0110,+0.4883,2.1268,4.2535
314,0.89,4.7333,-0.0031,2.6960,2.0373,0.0073,+0.4686,2.0822,4.3575
315,0.87,4.7592,-0.0062,2.7340,2.0252,0.0173,+0.6449,2.2685,4.5715
316,0.85,4.7366,-0.0095,2.6985,2.0381,0.0092,+0.6083,2.1548,4.3704
317,0.87,4.7319,-0.0018,2.6498,2.0821,0.0080,+0.5193,1.9700,3.9642
318,0.87,4.7375,-0.0041,2.6459,2.0915,0.0074,+0.4386,1.8570,4.2540
319,0.87,4.7356,-0.0006,2.6597,2.0758,0.0046,+0.4766,1.9622,4.3657
320,0.88,4.7306,+0.0004,2.6864,2.0442,0.0043,+0.3924,2.1844,4.3476
321,0.88,4.7413,-0.0003,2.6887,2.0526,0.0079,+0.4780,2.2732,5.3967
322,0.86,4.7291,+0.0021,2.6852,2.0439,0.0038,+0.4748,1.9967,4.7667
323,0.87,4.7348,-0.0021,2.6866,2.0482,0.0057,+0.5517,2.0800,4.9760
324,0.88,4.7163,-0.0029,2.6670,2.0492,0.0037,+0.5344,2.1408,4.7724
325,0.86,4.7415,-0.0048,2.7046,2.0369,0.0067,+0.4574,2.0629,4.6881
326,0.87,4.7353,+0.0061,2.7090,2.0263,0.0060,+0.4665,2.0601,4.5786
327,0.88,4.7467,+0.0076,2.7033,2.0434,0.0106,+0.4907,2.2609,4.9324
328,0.87,4.7371,+0.0014,2.7238,2.0133,0.0101,+0.5137,2.0865,4.9485
329,0.88,4.7778,-0.0049,2.7964,1.9814,0.0538,+0.5739,2.3093,5.1072
330,0.87,4.7465,+0.0135,2.7210,2.0255,0.0201,+0.4032,1.9157,4.3071
331,0.88,4.7527,-0.0022,2.7111,2.0416,0.0157,+0.3733,2.4720,5.3057
332,0.87,4.7106,+0.0013,2.6896,2.0210,0.0075,+0.1648,1.8540,4.1572
333,0.86,4.7386,-0.0011,2.6949,2.0437,0.0113,+0.1885,1.9050,4.1697
334,0.89,4.7316,+0.0068,2.6936,2.0380,0.0074,+0.1604,1.9935,4.1746
335,0.86,4.7402,-0.0061,2.7171,2.0231,0.0160,+0.2365,2.2043,4.3890
336,0.86,4.7416,-0.0069,2.7344,2.0071,0.0147,+0.1755,2.1787,4.3787
337,0.87,4.7301,+0.0025,2.7033,2.0268,0.0090,+0.2095,2.1892,4.5098
338,0.87,4.7509,-0.0037,2.7680,1.9828,0.0277,+0.2206,2.1064,4.2984
339,0.87,4.7309,-0.0058,2.7013,2.0296,0.0099,+0.1879,1.9145,4.2123
340,0.86,4.7410,-0.0079,2.7215,2.0195,0.0138,+0.1023,1.8133,4.0733
341,0.86,4.7507,-0.0138,2.7141,2.0366,0.0128,+0.1587,2.1281,4.7589
342,0.89,4.7234,-0.0050,2.7274,1.9960,0.0286,+0.1536,1.5443,3.1403
343,0.87,4.7570,-0.0026,2.7502,2.0068,0.0261,+0.1161,2.0315,4.2083
344,0.88,4.7660,+0.0021,2.7722,1.9938,0.0498,+0.1152,2.3071,4.6081
345,0.86,4.7415,-0.0022,2.6920,2.0495,0.0082,+0.0414,2.2205,4.5798
346,0.87,4.7271,-0.0057,2.6734,2.0537,0.0057,+0.1271,1.8059,4.0245
347,0.86,4.7203,-0.0008,2.6845,2.0358,0.0043,+0.2039,1.8287,4.1888
348,0.85,4.7257,-0.0033,2.7046,2.0211,0.0066,+0.1795,1.8015,4.0561
349,0.88,4.7132,-0.0051,2.6613,2.0520,0.0035,+0.0854,1.6526,3.8959
350,0.89,4.7240,-0.0045,2.6972,2.0268,0.0070,+0.1962,1.7652,4.3478
351,0.87,4.7258,+0.0027,2.7179,2.0079,0.0046,+0.1015,1.7571,4.3258
352,0.86,4.7270,+0.0041,2.6960,2.0310,0.0066,+0.0828,1.6849,4.1940
353,0.88,4.7323,+0.0113,2.7075,2.0247,0.0077,-0.0121,1.7875,4.3274
354,0.86,4.7166,+0.0131,2.6877,2.0289,0.0082,-0.1984,1.8442,4.4773
355,0.87,4.7200,+0.0064,2.6820,2.0380,0.0065,-0.3245,1.9069,4.6431
356,0.87,4.7600,-0.0020,2.7374,2.0226,0.0248,-0.3554,1.8932,4.5780
357,0.85,4.7195,+0.0030,2.7302,1.9892,0.0090,-0.2922,1.6079,3.9086
358,0.87,4.7513,+0.0018,2.7574,1.9939,0.0269,-0.2341,1.6010,3.9486
359,0.87,4.7351,+0.0006,2.7319,2.0032,0.0109,-0.2644,1.6317,4.1099
360,0.86,4.7244,-0.0022,2.7087,2.0157,0.0067,-0.2299,1.6817,4.4114
361,0.88,4.7223,+0.0015,2.7374,1.9850,0.0064,-0.2408,1.6628,4.4198
362,0.87,4.7138,+0.0029,2.6982,2.0156,0.0054,-0.2608,1.7889,4.6346
363,0.88,4.7451,+0.0054,2.7442,2.0009,0.0171,-0.1832,1.8540,4.5973
364,0.87,4.7270,+0.0064,2.6890,2.0379,0.0066,-0.1051,1.7696,4.6686
365,0.87,4.7309,+0.0024,2.6858,2.0452,0.0090,+0.0075,1.7217,4.5442
366,0.87,4.7326,-0.0042,2.7188,2.0138,0.0104,+0.0332,1.7031,4.5018
367,0.88,4.7253,+0.0046,2.7021,2.0231,0.0069,+0.1395,1.7389,4.2966
368,0.86,4.7393,-0.0050,2.7103,2.0290,0.0186,+0.1994,1.6894,4.1257
369,0.87,4.7473,-0.0019,2.6785,2.0688,0.0313,+0.2414,1.8476,4.2461
370,0.87,4.7317,-0.0025,2.6901,2.0416,0.0087,+0.1290,1.6815,4.2760
371,0.88,4.7394,-0.0032,2.7314,2.0080,0.0154,+0.1359,2.0490,4.3591
372,0.88,4.7289,+0.0019,2.7269,2.0020,0.0094,+0.1913,1.9579,4.2719
373,0.88,4.7147,+0.0038,2.6987,2.0160,0.0033,+0.0987,2.0901,4.3204
374,0.88,4.7392,+0.0017,2.7218,2.0174,0.0098,+0.1999,2.0813,4.5676
375,0.86,4.7412,+0.0028,2.6971,2.0441,0.0067,+0.2116,2.1011,4.8054
376,0.88,4.7367,-0.0023,2.6999,2.0369,0.0089,+0.2854,1.7151,4.2477
377,0.87,4.7246,+0.0047,2.7134,2.0112,0.0220,+0.2732,1.6261,3.9780
378,0.88,4.7467,+0.0010,2.7316,2.0150,0.0180,+0.0998,1.8127,4.3061
379,0.87,4.7262,+0.0008,2.6894,2.0368,0.0048,+0.1395,1.7801,4.1320
380,0.88,4.7405,-0.0003,2.7015,2.0390,0.0101,+0.3328,1.8815,4.1791
381,0.85,4.7295,-0.0023,2.6743,2.0553,0.0090,+0.4616,1.6306,3.6189
382,0.87,4.7316,-0.0001,2.6546,2.0769,0.0091,+0.4379,1.9068,3.8365
383,0.86,4.7199,-0.0005,2.6518,2.0681,0.0037,+0.3169,1.7988,4.0227
384,0.88,4.7262,+0.0020,2.6907,2.0356,0.0064,+0.3386,1.7076,3.8089
385,0.87,4.7158,-0.0021,2.6815,2.0343,0.0030,+0.4443,1.7794,3.8941
386,0.88,4.7191,+0.0062,2.6910,2.0281,0.0033,+0.4939,1.7726,4.0625
387,0.88,4.7203,-0.0014,2.7024,2.0179,0.0045,+0.6260,1.9018,4.3250
388,0.87,4.7278,+0.0114,2.7085,2.0194,0.0104,+0.6922,1.8383,4.5092
389,0.86,4.7336,+0.0023,2.7410,1.9926,0.0094,+0.5915,1.9038,4.4181
390,0.87,4.7250,+0.0066,2.7113,2.0137,0.0043,+0.6427,1.8382,4.5257
391,0.87,4.7312,+0.0054,2.7011,2.0302,0.0045,+0.5706,1.8357,4.4535
392,0.87,4.7303,-0.0035,2.6870,2.0433,0.0068,+0.5198,1.8731,4.4347
393,0.89,4.7390,-0.0033,2.7015,2.0375,0.0074,+0.4010,1.9230,4.4434
394,0.88,4.7381,+0.0069,2.7050,2.0331,0.0081,+0.4156,1.8941,4.3980
395,0.88,4.7281,-0.0011,2.6777,2.0505,0.0025,+0.4113,1.9414,4.7266
396,0.88,4.7340,+0.0013,2.6884,2.0457,0.0097,+0.3158,1.7825,4.3041
397,0.87,4.7282,+0.0075,2.6806,2.0477,0.0075,+0.3365,1.9151,4.6854
398,0.87,4.8039,+0.0074,2.7734,2.0305,0.2334,+0.4488,2.1720,5.4862
399,0.85,4.7075,+0.0038,2.6730,2.0346,0.0305,+0.3436,1.6962,4.3928
400,0.88,4.7485,+0.0001,2.7350,2.0135,0.0167,+0.3201,1.8503,4.5275
401,0.87,4.7609,+0.0045,2.7418,2.0191,0.0157,+0.2118,1.8633,4.6207
402,0.86,4.7596,+0.0024,2.7601,1.9995,0.0246,+0.2129,1.8014,4.5375
403,0.85,4.7252,-0.0041,2.6983,2.0269,0.0053,+0.2993,1.6702,4.2400
404,0.87,4.7211,-0.0118,2.7002,2.0209,0.0040,+0.3632,1.7044,4.2230
405,0.86,4.7243,+0.0006,2.7077,2.0166,0.0046,+0.3457,1.8244,4.5558
406,0.86,4.7395,+0.0003,2.7209,2.0186,0.0047,+0.3295,1.8564,4.5793
407,0.86,4.7283,+0.0009,2.7206,2.0077,0.0142,+0.2947,1.7223,4.2060
408,0.87,4.7251,-0.0005,2.6959,2.0291,0.0068,+0.1856,2.0722,4.7574
409,0.86,4.7198,-0.0005,2.6972,2.0227,0.0037,+0.1660,1.8286,4.3644
410,0.88,4.7204,+0.0012,2.7232,1.9972,0.0046,+0.1225,1.7896,4.2788
411,0.86,4.7200,+0.0065,2.7325,1.9875,0.0181,+0.1835,1.9773,4.2858
412,0.85,4.7204,+0.0001,2.7195,2.0010,0.0055,+0.1510,1.9278,4.3908
413,0.86,4.7289,+0.0042,2.7273,2.0016,0.0069,+0.1170,2.0280,4.3040
414,0.84,4.7292,+0.0077,2.7019,2.0273,0.0049,+0.2463,2.2228,4.4223
415,0.87,4.7256,+0.0017,2.7124,2.0132,0.0041,+0.4750,2.2812,4.2682
416,0.86,4.7160,-0.0078,2.7250,1.9910,0.0081,+0.3658,2.0686,4.0539
417,0.84,4.7001,+0.0036,2.6956,2.0045,0.0182,+0.3211,1.7792,3.3372
418,0.85,4.7291,-0.0035,2.7221,2.0071,0.0106,+0.2478,2.3345,4.5355
419,0.85,4.7504,-0.0038,2.7620,1.9883,0.0230,+0.1387,2.0891,4.3295
420,0.85,4.7323,-0.0039,2.7336,1.9987,0.0198,+0.0989,2.2729,5.0340
421,0.85,4.7245,-0.0033,2.7284,1.9961,0.0295,+0.2862,1.9332,4.1588
422,0.86,4.7274,-0.0047,2.7780,1.9495,0.0060,+0.2323,1.8573,3.9729
423,0.86,4.7319,+0.0004,2.7691,1.9627,0.0073,+0.2747,2.1433,4.6231
424,0.89,4.7294,+0.0040,2.7571,1.9723,0.0061,+0.2550,2.0359,4.6189
425,0.86,4.7440,+0.0007,2.7855,1.9585,0.0089,+0.2936,1.9776,4.4732
426,0.87,4.7303,+0.0022,2.7565,1.9738,0.0067,+0.1855,2.1268,5.0119
427,0.83,4.7273,-0.0064,2.7414,1.9859,0.0079,+0.2012,2.1834,4.9062
428,0.87,4.7470,-0.0041,2.7983,1.9487,0.0132,+0.2552,2.0384,4.6231
429,0.86,4.7364,-0.0028,2.7677,1.9688,0.0130,+0.3117,1.9300,4.2691
430,0.88,4.7308,-0.0010,2.7108,2.0200,0.0059,+0.2649,2.0447,4.8167
431,0.88,4.7473,-0.0029,2.7091,2.0382,0.0139,+0.3126,1.7402,4.2582
432,0.86,4.7330,+0.0019,2.6896,2.0434,0.0182,+0.0446,1.8274,4.1873
433,0.86,4.7320,-0.0004,2.7212,2.0108,0.0085,+0.1862,1.8471,4.3975
434,0.86,4.7465,-0.0004,2.7241,2.0225,0.0081,+0.1388,1.9061,4.5121
435,0.87,4.7409,-0.0027,2.6784,2.0625,0.0061,+0.1148,1.9452,4.3440
436,0.86,4.7206,-0.0083,2.6776,2.0430,0.0085,+0.0894,1.8949,4.3749
437,0.86,4.7217,-0.0027,2.6867,2.0350,0.0041,+0.1140,1.8999,4.2952
438,0.86,4.7320,+0.0012,2.7127,2.0193,0.0104,+0.2022,1.8776,4.2723
439,0.89,4.7195,+0.0038,2.6668,2.0527,0.0106,+0.1476,1.5831,3.8190
440,0.85,4.7095,-0.0027,2.6295,2.0801,0.0039,+0.0469,1.6488,3.8955
441,0.87,4.7206,+0.0107,2.6359,2.0846,0.0042,+0.0997,1.4787,3.7960
442,0.85,4.7256,+0.0028,2.6411,2.0845,0.0058,+0.0122,1.4440,4.0539
443,0.88,4.7359,+0.0012,2.7435,1.9924,0.0369,+0.2760,1.6821,4.2379
444,0.86,4.7297,-0.0049,2.7089,2.0208,0.0121,+0.4533,1.8677,4.3937
445,0.86,4.7355,+0.0065,2.7259,2.0096,0.0092,+0.4137,2.1205,4.9642
446,0.88,4.7314,+0.0061,2.7177,2.0137,0.0055,+0.4295,2.1553,4.8860
447,0.85,4.7241,+0.0035,2.6925,2.0317,0.0060,+0.4071,2.1229,4.8834
448,0.86,4.7233,+0.0045,2.7053,2.0180,0.0058,+0.3594,1.9906,4.7202
449,0.86,4.7232,+0.0035,2.6838,2.0394,0.0083,+0.2510,2.0034,4.4193
450,0.85,4.7567,+0.0029,2.7512,2.0055,0.0447,+0.3944,1.8809,4.2832
451,0.85,4.7267,+0.0067,2.7215,2.0052,0.0107,+0.3350,1.8782,4.5503
452,0.86,4.7342,+0.0066,2.7228,2.0114,0.0273,+0.2816,1.9287,4.2623
453,0.85,4.7213,-0.0020,2.7511,1.9702,0.0140,+0.1800,1.8578,4.4821
454,0.86,4.7346,+0.0049,2.7369,1.9976,0.0074,+0.1732,1.9023,4.5907
455,0.86,4.7212,-0.0004,2.6930,2.0282,0.0067,+0.0726,2.0424,4.6824
456,0.86,4.7491,-0.0003,2.7246,2.0245,0.0255,+0.0831,1.9486,4.5752
457,0.85,4.7489,+0.0005,2.7412,2.0076,0.0250,-0.1095,1.8195,4.5995
458,0.86,4.7326,-0.0016,2.7248,2.0078,0.0082,-0.1064,2.0807,4.5926
459,0.86,4.7409,-0.0023,2.7059,2.0350,0.0061,-0.2834,2.1002,4.8247
460,0.87,4.7431,+0.0006,2.7026,2.0405,0.0138,-0.4534,1.9152,4.5369
461,0.84,4.7097,+0.0081,2.6878,2.0219,0.0311,-0.4828,1.2648,3.3357
462,0.87,4.7638,-0.0008,2.7067,2.0571,0.0533,-0.5346,2.0294,4.9163
463,0.88,4.7293,+0.0050,2.6569,2.0723,0.0115,-0.4832,2.1295,4.9752
464,0.86,4.7311,-0.0107,2.6941,2.0371,0.0089,-0.3704,1.9262,4.7436
465,0.87,4.7362,-0.0016,2.7152,2.0210,0.0094,-0.3862,1.7861,4.2776
466,0.88,4.7366,+0.0032,2.7001,2.0365,0.0070,-0.4278,1.8307,4.2036
467,0.87,4.7350,+0.0026,2.7130,2.0221,0.0041,-0.3421,1.9761,4.5648
468,0.86,4.7420,+0.0018,2.6861,2.0559,0.0123,-0.2079,2.2139,4.8773
469,0.86,4.7238,+0.0051,2.6879,2.0360,0.0054,-0.1607,1.9152,4.2679
470,0.86,4.7200,+0.0040,2.6782,2.0419,0.0097,-0.0529,1.9794,4.2813
471,0.88,4.7249,+0.0015,2.6804,2.0445,0.0064,+0.0390,1.7730,4.0847
472,0.87,4.7285,-0.0072,2.6620,2.0666,0.0119,+0.1547,1.7911,3.6949
473,0.87,4.7139,+0.0087,2.6267,2.0873,0.0069,+0.0411,1.7311,3.7269
474,0.86,4.7225,-0.0011,2.6483,2.0742,0.0074,+0.1036,1.8144,3.5909
475,0.85,4.7215,+0.0011,2.6780,2.0435,0.0074,+0.0945,1.6599,3.7685
476,0.87,4.7216,-0.0046,2.6676,2.0539,0.0039,+0.1522,1.7650,3.6261
477,0.87,4.7326,-0.0086,2.6704,2.0622,0.0076,+0.1458,1.8377,4.2596
478,0.88,4.7179,+0.0007,2.6660,2.0520,0.0033,+0.1275,1.7162,3.8733
479,0.86,4.7255,-0.0107,2.6964,2.0290,0.0070,+0.1788,1.7117,4.0477
480,0.86,4.7349,-0.0035,2.7184,2.0166,0.0058,+0.0931,1.6898,4.2987
481,0.85,4.7312,-0.0021,2.7155,2.0157,0.0102,+0.0860,1.6774,4.2451
482,0.85,4.6994,-0.0065,2.7258,1.9737,0.0474,+0.0447,1.2251,3.1565
483,0.86,4.7253,-0.0026,2.7132,2.0121,0.0071,+0.1125,1.5654,4.0242
484,0.85,4.7296,+0.0026,2.6625,2.0671,0.0079,+0.1221,1.6179,4.2243
485,0.87,4.7334,-0.0035,2.7272,2.0062,0.0217,+0.2813,1.4603,3.6128
486,0.85,4.7162,-0.0010,2.7207,1.9955,0.0078,+0.2459,1.5834,4.0412
487,0.86,4.7291,-0.0023,2.7209,2.0083,0.0044,+0.3851,1.8696,4.5434
488,0.82,4.7328,+0.0011,2.7098,2.0231,0.0055,+0.3199,1.7965,4.4937
489,0.85,4.7493,-0.0019,2.7720,1.9773,0.0098,+0.3257,1.6177,4.0192
490,0.85,4.7300,+0.0024,2.7334,1.9966,0.0069,+0.4565,1.5202,3.8064
491,0.85,4.7443,+0.0011,2.7095,2.0348,0.0072,+0.2898,1.5050,3.9387
492,0.85,4.7508,+0.0076,2.7551,1.9958,0.0329,+0.3101,1.5191,3.8569
493,0.87,4.7368,+0.0066,2.7459,1.9909,0.0259,+0.3338,1.4952,3.8478
494,0.86,4.7286,+0.0039,2.6958,2.0329,0.0074,+0.2936,1.4895,3.8909
495,0.88,4.7335,+0.0016,2.6959,2.0375,0.0039,+0.2823,1.5405,4.1425
496,0.88,4.7270,+0.0081,2.6719,2.0551,0.0052,+0.2227,1.6659,4.4506
497,0.84,4.7322,+0.0012,2.6979,2.0343,0.0062,+0.1618,1.6784,4.4684
498,0.87,4.7226,-0.0050,2.6885,2.0342,0.0185,+0.1747,1.6351,4.1210
499,0.85,4.7170,+0.0019,2.6680,2.0490,0.0036,+0.0087,1.5445,4.2881
500,0.85,4.7371,+0.0000,2.7216,2.0155,0.0096,-0.0077,1.4945,4.1687
501,0.85,4.7284,+0.0005,2.6804,2.0480,0.0036,+0.0839,1.5854,4.3771
502,0.88,4.7225,+0.0088,2.6916,2.0309,0.0038,+0.0550,1.4415,4.2438
503,0.86,4.7263,+0.0009,2.7261,2.0001,0.0047,+0.0687,1.6228,4.1297
504,0.86,4.7432,-0.0023,2.7382,2.0050,0.0110,+0.0442,1.7495,4.2570
505,0.87,4.7325,+0.0051,2.7447,1.9879,0.0095,+0.1027,1.5431,3.7820
506,0.86,4.7343,+0.0027,2.6941,2.0402,0.0075,-0.0016,1.4221,3.4697
507,0.84,4.7213,-0.0023,2.6770,2.0443,0.0054,+0.0079,1.3111,3.5406
508,0.85,4.7071,-0.0001,2.6658,2.0413,0.0053,-0.0166,1.4366,3.5625
509,0.86,4.7384,+0.0089,2.6904,2.0480,0.0152,-0.0776,1.7825,4.7993
510,0.88,4.7364,+0.0033,2.6983,2.0381,0.0075,+0.0038,1.4669,4.1064
511,0.86,4.7279,-0.0054,2.6959,2.0319,0.0081,-0.0491,1.5749,4.5139
512,0.85,4.7308,-0.0010,2.7043,2.0265,0.0050,-0.0241,1.6601,4.8258
513,0.87,4.7406,+0.0031,2.7112,2.0295,0.0043,-0.0255,1.7017,4.8964
514,0.84,4.7416,+0.0005,2.7460,1.9955,0.0373,-0.2706,1.5007,4.2084
515,0.86,4.7332,-0.0011,2.7187,2.0145,0.1079,-0.3066,1.6471,4.1813
516,0.85,4.7335,-0.0047,2.7637,1.9697,0.0118,-0.2269,1.4619,4.1921
517,0.86,4.7362,-0.0088,2.7709,1.9654,0.0117,-0.1872,1.5623,4.1311
518,0.86,4.7317,-0.0103,2.7332,1.9985,0.0175,-0.1239,1.5085,4.0923
519,0.84,4.7303,-0.0015,2.6913,2.0390,0.0151,-0.0671,1.3461,3.6973
520,0.87,4.7110,+0.0038,2.6409,2.0701,0.0167,-0.1420,1.2656,3.7276
521,0.87,4.7236,+0.0056,2.6705,2.0531,0.0069,-0.2210,1.4212,4.0511
522,0.86,4.7484,+0.0049,2.7443,2.0041,0.0182,-0.1844,1.3788,4.1091
523,0.86,4.7417,+0.0027,2.6978,2.0439,0.0196,-0.0818,1.5707,4.3740
524,0.87,4.7210,+0.0028,2.7124,2.0086,0.0059,+0.0682,1.5288,4.0567
525,0.86,4.7165,+0.0028,2.7014,2.0152,0.0045,-0.0243,1.5869,4.1057
526,0.87,4.7224,+0.0172,2.7085,2.0140,0.0059,+0.2190,1.6701,4.4784
527,0.85,4.7270,-0.0006,2.7149,2.0120,0.0045,+0.1411,1.8764,4.3563
528,0.85,4.7590,+0.0069,2.7842,1.9748,0.0197,+0.1034,1.8131,4.3559
529,0.84,4.7493,+0.0038,2.7817,1.9676,0.0176,+0.1029,1.8215,4.2930
530,0.85,4.7188,+0.0048,2.7301,1.9887,0.0207,-0.0637,1.4323,3.7776
531,0.85,4.7294,+0.0012,2.7127,2.0166,0.0079,-0.2311,1.7686,4.1598
532,0.84,4.7515,+0.0000,2.7367,2.0148,0.0211,-0.0628,1.7747,4.3329
533,0.86,4.7319,-0.0091,2.6767,2.0552,0.0079,-0.2793,1.7792,4.1828
534,0.87,4.7457,-0.0042,2.7091,2.0366,0.0152,-0.3831,1.8951,4.3305
535,0.89,4.7354,-0.0079,2.6993,2.0361,0.0100,-0.2618,1.6782,3.7371
536,0.87,4.7311,-0.0200,2.7035,2.0276,0.0095,-0.0504,1.6039,3.8930
537,0.86,4.7278,-0.0070,2.6776,2.0502,0.0065,-0.0518,1.6847,3.7218
538,0.87,4.7300,-0.0033,2.6558,2.0742,0.0057,+0.0111,1.6900,4.0292
539,0.86,4.7325,-0.0162,2.6293,2.1032,0.0153,-0.0269,2.0260,4.4683
540,0.84,4.7231,-0.0016,2.6567,2.0664,0.0100,-0.3572,1.8547,3.8445
541,0.84,4.7344,+0.0080,2.6441,2.0904,0.0044,-0.2782,2.1804,4.2105
542,0.87,4.7276,+0.0018,2.6557,2.0719,0.0058,-0.4702,2.1887,4.4920
543,0.85,4.7386,+0.0064,2.6961,2.0425,0.0166,-0.2781,1.9368,4.1281
544,0.86,4.7168,+0.0001,2.7008,2.0160,0.0050,-0.1445,1.7886,4.0512
545,0.85,4.7316,+0.0003,2.7288,2.0027,0.0056,-0.1196,1.8928,4.3401
546,0.87,4.7248,-0.0012,2.7185,2.0063,0.0061,-0.0927,1.7759,4.2399
547,0.85,4.7433,+0.0044,2.7366,2.0067,0.0268,-0.0782,1.9041,4.5361
548,0.89,4.7278,+0.0029,2.7123,2.0156,0.0082,+0.0553,1.7133,4.1115
549,0.84,4.7398,+0.0027,2.7294,2.0104,0.0064,+0.1683,1.8060,4.3184
550,0.88,4.7294,+0.0042,2.6703,2.0590,0.0036,+0.1041,1.8704,4.3007
551,0.86,4.7405,+0.0036,2.6746,2.0660,0.0048,+0.0916,1.7482,4.0278
552,0.86,4.7427,+0.0040,2.6732,2.0695,0.0134,+0.0497,2.0664,4.5061
553,0.87,4.7129,-0.0012,2.6680,2.0449,0.0124,-0.1368,2.0908,4.1022
554,0.87,4.7339,+0.0051,2.6752,2.0586,0.0030,-0.0687,2.1652,4.5974
555,0.86,4.7371,+0.0044,2.6879,2.0492,0.0041,-0.0683,2.3139,4.7287
556,0.87,4.7387,-0.0016,2.7106,2.0281,0.0049,-0.0569,2.0770,4.3971
557,0.85,4.7470,+0.0003,2.7356,2.0115,0.0133,-0.0745,1.9372,4.2265
558,0.86,4.7285,+0.0056,2.6961,2.0323,0.0126,-0.1365,1.7851,3.9322
559,0.86,4.7406,+0.0041,2.7279,2.0127,0.0206,-0.1353,1.8199,3.9896
560,0.86,4.7148,+0.0061,2.6607,2.0541,0.0076,-0.1839,1.7880,3.6866
561,0.86,4.7406,+0.0097,2.6912,2.0494,0.0130,-0.0199,2.1089,4.5634
562,0.86,4.7310,+0.0005,2.7082,2.0228,0.0068,+0.0147,2.0521,4.2837
563,0.85,4.7273,+0.0068,2.6983,2.0290,0.0053,+0.2145,2.2146,4.4899
564,0.85,4.7339,+0.0017,2.6871,2.0467,0.0044,+0.2643,2.4119,4.9549
565,0.87,4.7301,+0.0067,2.6922,2.0379,0.0036,+0.3141,2.1184,4.4579
566,0.85,4.7376,+0.0070,2.6985,2.0391,0.0071,+0.1973,2.0075,4.2553
567,0.87,4.7215,+0.0028,2.6997,2.0217,0.0079,+0.2640,2.2021,4.2843
568,0.87,4.7440,-0.0032,2.7133,2.0307,0.0065,+0.2582,2.0410,4.3206
569,0.84,4.7287,+0.0004,2.6839,2.0448,0.0056,+0.2497,1.8389,4.1450
570,0.84,4.7261,+0.0021,2.6924,2.0336,0.0032,+0.2108,2.0553,4.3737
571,0.85,4.7238,+0.0081,2.6679,2.0559,0.0041,+0.2911,2.1414,4.6980
572,0.87,4.7375,+0.0019,2.7187,2.0188,0.0101,+0.1719,2.0647,4.5074
573,0.86,4.7278,+0.0010,2.7045,2.0233,0.0091,+0.1694,2.2044,4.7688
574,0.85,4.7499,-0.0061,2.6844,2.0655,0.0144,+0.1703,2.4730,5.2183
575,0.85,4.7260,+0.0099,2.6637,2.0622,0.0067,+0.0064,2.0123,5.4717
576,0.87,4.7386,+0.0023,2.7213,2.0173,0.0186,+0.0424,1.9188,5.0722
