step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
288,0.80,3.9568,+0.0062,1.9080,2.0488,0.0132,+0.3330,5.1836,14.3641
289,0.82,3.9463,-0.0172,1.9142,2.0321,0.0194,+0.4531,5.1757,14.3950
290,0.84,3.9629,+0.0013,1.9160,2.0469,0.0180,+0.3489,4.6869,13.9926
291,0.80,3.9688,+0.0213,1.9279,2.0408,0.0097,+0.4367,4.9082,14.8383
292,0.80,3.9762,+0.0107,1.9432,2.0329,0.0072,+0.3877,5.0779,15.4549
293,0.80,3.9741,+0.0026,1.9395,2.0346,0.0119,+0.0137,4.6746,14.8078
294,0.78,3.9646,-0.0034,1.9355,2.0290,0.0225,+0.0343,5.5792,15.0037
295,0.82,3.9610,-0.0055,1.9499,2.0111,0.0088,+0.0806,5.4521,15.4261
296,0.82,3.9578,-0.0134,1.9271,2.0307,0.0088,+0.0883,4.8630,13.5453
297,0.81,3.9604,-0.0056,1.9694,1.9911,0.0172,+0.2938,4.3435,13.6849
298,0.82,3.9597,-0.0012,1.9526,2.0071,0.0069,+0.0531,5.4202,15.2473
299,0.83,3.9804,+0.0067,1.9493,2.0311,0.0458,+0.1188,6.0686,17.3344
300,0.82,3.9710,-0.0152,1.9648,2.0063,0.0158,+0.1319,5.7794,15.5508
301,0.80,3.9677,+0.0110,1.9328,2.0349,0.0174,+0.2999,5.3823,14.8081
302,0.80,3.9867,-0.0132,1.9109,2.0757,0.0138,+0.1973,4.4596,13.7125
303,0.77,3.9609,-0.0023,1.9112,2.0497,0.0183,+0.2585,4.4381,12.2182
304,0.80,3.9612,+0.0019,1.9117,2.0495,0.0079,+0.2966,4.1234,12.0461
305,0.76,3.9508,-0.0096,1.9012,2.0497,0.0110,+0.5326,4.5096,12.7148
306,0.82,3.9480,+0.0069,1.9120,2.0360,0.0089,+0.6321,5.5051,13.7386
307,0.77,3.9684,-0.0036,1.9265,2.0419,0.0124,+0.5184,5.3912,14.5394
308,0.79,3.9622,-0.0117,1.9556,2.0066,0.0162,+0.3418,4.5701,13.9562
309,0.79,3.9702,-0.0080,1.9484,2.0218,0.0107,+0.2468,4.7350,13.6617
310,0.82,3.9713,+0.0013,1.9435,2.0278,0.0103,+0.1943,5.2369,14.4493
311,0.78,3.9398,+0.0006,1.9228,2.0170,0.0069,+0.3320,4.7062,12.0341
312,0.78,3.9679,+0.0015,1.9242,2.0438,0.0135,+0.1434,5.2186,13.5528
313,0.78,3.9616,+0.0054,1.9226,2.0390,0.0105,-0.1069,5.2670,14.3346
314,0.79,3.9724,-0.0058,1.9541,2.0183,0.0284,+0.0064,4.9629,13.3544
315,0.77,3.9671,-0.0024,1.9594,2.0078,0.0278,+0.0438,4.8736,13.2513
316,0.78,3.9586,-0.0023,1.9363,2.0223,0.0096,+0.0996,4.8608,13.0477
317,0.77,3.9827,+0.0113,1.9351,2.0477,0.0358,+0.0673,4.8467,14.3737
318,0.79,3.9612,-0.0097,1.9249,2.0364,0.0179,+0.1847,3.8602,12.2975
319,0.78,3.9305,+0.0142,1.9361,1.9945,0.0509,-0.0249,4.1561,12.6309
320,0.77,3.9785,+0.0034,1.9368,2.0417,0.0221,+0.1214,4.8951,14.3755
321,0.78,3.9580,+0.0077,1.9259,2.0321,0.0119,+0.0277,4.5126,13.1098
322,0.81,3.9490,-0.0049,1.9162,2.0328,0.0062,+0.0137,5.3894,12.8252
323,0.78,3.9626,+0.0111,1.9218,2.0409,0.0083,-0.1824,6.4078,14.4529
324,0.78,3.9580,-0.0171,1.9215,2.0365,0.0098,-0.5386,5.8008,14.0695
325,0.78,3.9555,-0.0059,1.9021,2.0534,0.0071,-0.6928,5.2170,13.1369
326,0.79,3.9492,-0.0062,1.9125,2.0367,0.0080,-0.4172,4.5458,12.3884
327,0.79,3.9479,-0.0070,1.9218,2.0261,0.0113,-0.2372,5.7797,14.3557
328,0.78,3.9562,-0.0031,1.9231,2.0331,0.0116,-0.1998,5.3073,15.2577
329,0.78,3.9440,-0.0144,1.9059,2.0381,0.0052,-0.0284,5.2974,14.7381
330,0.80,3.9560,-0.0190,1.9341,2.0219,0.0143,+0.0425,6.1290,14.8945
331,0.78,3.9505,+0.0021,1.9208,2.0297,0.0100,-0.0498,5.1547,13.1307
332,0.79,3.9659,-0.0026,1.9242,2.0418,0.0081,-0.1145,5.0171,14.3834
333,0.77,3.9487,-0.0037,1.9157,2.0330,0.0116,-0.0801,4.1262,13.1792
334,0.79,3.9720,-0.0110,1.9298,2.0422,0.0239,+0.0788,4.1054,13.8360
335,0.79,3.9718,-0.0004,1.9479,2.0239,0.0223,+0.0250,4.2977,14.0611
336,0.79,3.9523,+0.0117,1.9121,2.0402,0.0136,-0.3006,4.0099,13.7047
337,0.80,3.9652,+0.0027,1.9098,2.0554,0.0080,-0.4500,4.4994,14.6119
338,0.79,3.9627,+0.0061,1.9404,2.0223,0.0162,-0.2451,4.4454,14.3507
339,0.79,3.9690,-0.0033,1.9465,2.0225,0.0305,-0.1955,3.6100,14.3135
340,0.77,3.9615,+0.0023,1.9701,1.9914,0.0378,-0.3534,4.2657,13.1465
341,0.79,3.9491,-0.0133,1.9245,2.0246,0.0107,-0.2998,4.2676,13.5565
342,0.80,3.9559,+0.0046,1.9305,2.0254,0.0120,-0.0401,4.2220,13.2067
343,0.78,3.9306,+0.0004,1.9227,2.0079,0.0131,+0.2320,3.9424,11.7508
344,0.78,3.9527,-0.0160,1.8993,2.0535,0.0070,+0.6019,3.8396,13.2589
345,0.79,3.9640,+0.0035,1.9074,2.0567,0.0037,+0.5416,4.5023,14.0596
346,0.79,3.9886,+0.0144,1.9235,2.0651,0.0239,+0.1886,4.4895,14.7174
347,0.80,3.9318,+0.0219,1.9053,2.0265,0.0218,+0.3518,3.5990,12.9474
348,0.79,3.9696,+0.0102,1.9240,2.0455,0.0281,+0.2824,4.4201,14.5579
349,0.79,3.9739,+0.0081,1.9268,2.0472,0.0170,+0.1565,4.2745,15.3401
350,0.81,3.9522,-0.0017,1.9384,2.0139,0.0193,+0.2541,3.8967,13.8493
351,0.78,3.9480,-0.0016,1.9406,2.0074,0.0146,+0.2094,3.8798,13.1041
352,0.79,3.9539,-0.0169,1.9273,2.0266,0.0093,+0.1792,4.4471,14.6229
353,0.78,3.9415,-0.0146,1.9176,2.0239,0.0171,+0.2017,4.0019,12.9136
354,0.77,3.9271,-0.0056,1.9327,1.9944,0.0134,+0.3516,4.1656,14.1772
355,0.78,3.9339,+0.0055,1.9337,2.0002,0.0077,+0.2534,4.5041,13.0330
356,0.81,3.9534,+0.0270,1.9490,2.0044,0.0107,+0.4656,5.1121,13.4464
357,0.78,3.9601,+0.0049,1.9428,2.0173,0.0104,+0.3506,4.3326,13.8533
358,0.78,3.9689,-0.0131,1.9346,2.0343,0.0078,+0.4826,4.6249,14.3100
359,0.78,3.9489,-0.0037,1.9314,2.0175,0.0117,+0.5355,4.2900,12.4544
360,0.79,3.9372,+0.0015,1.9281,2.0091,0.0287,+0.4982,3.6498,10.9415
361,0.80,3.9539,-0.0129,1.9223,2.0316,0.0178,+0.5528,4.0568,12.6100
362,0.79,3.9429,+0.0032,1.9163,2.0266,0.0100,+0.4771,3.6715,10.9498
363,0.78,3.9524,-0.0020,1.9472,2.0052,0.0216,+0.4614,4.2906,12.2728
364,0.77,3.9478,-0.0144,1.9411,2.0067,0.0365,+0.5539,3.7191,10.7204
365,0.80,3.9607,-0.0036,1.9291,2.0316,0.0135,+0.0329,3.8493,11.9808
366,0.80,3.9396,-0.0098,1.9074,2.0322,0.0128,-0.1370,3.0580,10.4358
367,0.81,3.9489,-0.0095,1.9276,2.0212,0.0077,-0.3246,3.9038,12.0665
368,0.78,3.9371,+0.0124,1.9106,2.0266,0.0057,+0.0558,3.9695,12.3792
369,0.79,3.9590,-0.0037,1.9338,2.0252,0.0215,-0.0097,3.7859,11.7576
370,0.79,3.9478,-0.0257,1.9207,2.0271,0.0207,+0.0024,3.9870,12.5109
371,0.78,3.9624,+0.0074,1.9414,2.0210,0.0253,-0.0560,3.5998,11.7017
372,0.79,3.9671,-0.0012,1.9377,2.0294,0.0340,-0.0420,3.7977,11.9904
373,0.80,3.9437,+0.0012,1.9329,2.0108,0.0109,+0.3079,4.5434,12.4021
374,0.81,3.9443,+0.0207,1.9220,2.0223,0.0371,-0.0350,4.1192,12.7649
375,0.82,3.9466,-0.0012,1.9260,2.0206,0.0112,+0.2449,3.8468,12.1179
376,0.78,3.9550,+0.0084,1.9290,2.0260,0.0113,+0.3086,4.5817,13.1770
377,0.77,3.9402,+0.0117,1.9270,2.0133,0.0224,+0.5353,4.2501,12.1106
378,0.80,3.9492,-0.0033,1.9372,2.0120,0.0146,+0.0938,4.4885,14.3451
379,0.77,3.9210,-0.0182,1.9289,1.9921,0.0287,+0.0907,3.8773,11.8920
380,0.80,3.9582,+0.0039,1.9293,2.0289,0.0183,+0.2737,4.6430,14.2074
381,0.79,3.9487,-0.0059,1.9152,2.0335,0.0155,-0.0145,3.6326,13.1692
382,0.79,3.9769,+0.0208,1.9476,2.0293,0.0244,-0.0181,3.2552,13.6104
383,0.77,3.9398,+0.0241,1.9156,2.0243,0.0365,-0.1341,3.6296,12.8201
384,0.80,3.9579,-0.0008,1.9458,2.0122,0.0306,+0.0979,3.3637,13.8796
385,0.82,3.9379,-0.0166,1.9275,2.0105,0.0348,+0.1252,3.6059,13.6020
386,0.77,3.9418,-0.0188,1.9235,2.0183,0.0344,-0.0643,3.3658,12.5250
387,0.80,3.9567,+0.0176,1.9228,2.0339,0.0066,+0.0145,3.4043,12.4498
388,0.80,3.9426,-0.0024,1.9227,2.0200,0.0105,+0.3467,2.7820,11.6738
389,0.80,3.9726,+0.0228,1.9299,2.0427,0.0248,+0.0838,3.7724,12.2638
390,0.79,3.9355,+0.0172,1.9359,1.9996,0.0119,+0.1999,4.0356,12.6200
391,0.79,3.9555,+0.0143,1.9316,2.0240,0.0185,+0.3200,4.5504,13.9252
392,0.78,3.9444,-0.0038,1.9399,2.0045,0.0166,+0.3901,4.3178,13.7867
393,0.80,3.9440,+0.0168,1.9266,2.0173,0.0114,+0.0489,4.8609,13.8090
394,0.78,3.9530,+0.0024,1.9202,2.0328,0.0129,+0.0264,4.1020,13.1696
395,0.76,3.9793,+0.0083,1.9314,2.0479,0.0331,+0.1268,4.2104,12.5489
396,0.79,3.9592,+0.0068,1.9382,2.0210,0.0193,+0.2282,3.6868,12.4429
397,0.82,3.9774,-0.0046,1.9242,2.0532,0.0156,+0.3361,3.9997,12.5459
398,0.77,3.9550,+0.0274,1.9272,2.0278,0.0235,+0.1089,3.4945,12.1896
399,0.78,3.9848,+0.0255,1.9438,2.0410,0.0212,+0.1610,3.8861,13.2419
400,0.79,3.9585,+0.0031,1.9222,2.0363,0.0077,+0.2788,3.8242,12.2800
401,0.79,3.9548,+0.0090,1.9210,2.0338,0.0136,+0.4435,4.5091,12.4098
402,0.77,3.9557,+0.0035,1.9103,2.0454,0.0168,+0.4855,4.3158,12.4239
403,0.74,3.9630,-0.0029,1.9019,2.0612,0.0114,+0.6471,4.3761,13.1376
404,0.76,3.9740,+0.0006,1.9674,2.0066,0.0254,+0.6824,4.7209,15.3376
405,0.76,3.9466,-0.0011,1.9353,2.0113,0.0107,+0.4420,4.0529,13.8124
406,0.77,3.9489,-0.0093,1.9041,2.0449,0.0074,+0.2313,3.7287,12.2152
407,0.76,3.9669,+0.0091,1.9025,2.0644,0.0076,+0.3377,4.4355,12.2375
408,0.74,3.9261,-0.0004,1.9099,2.0162,0.0103,+0.5121,4.0032,12.4943
409,0.76,3.9405,-0.0110,1.9182,2.0223,0.0094,+0.3965,4.2749,13.2557
410,0.79,3.9383,-0.0049,1.9182,2.0201,0.0080,+0.4018,3.9523,12.8998
411,0.78,3.9407,+0.0013,1.9085,2.0323,0.0106,+0.4816,4.0578,13.0692
412,0.75,3.9437,-0.0073,1.9009,2.0429,0.0075,+0.2843,4.1588,12.3542
413,0.77,3.9629,+0.0079,1.9280,2.0349,0.0416,+0.4545,4.0393,12.5325
414,0.78,3.9767,-0.0048,1.9241,2.0527,0.0327,+0.6682,4.5545,13.0693
415,0.75,3.9394,+0.0082,1.9039,2.0356,0.0126,+0.4623,4.0441,12.4755
416,0.78,3.9484,+0.0041,1.9130,2.0354,0.0126,+0.3191,3.2137,11.2554
417,0.80,3.9397,+0.0202,1.9008,2.0388,0.0118,+0.2471,2.9503,11.1153
418,0.76,3.9387,-0.0175,1.9149,2.0238,0.0161,+0.2519,3.0344,11.0094
419,0.78,3.9461,+0.0262,1.9015,2.0446,0.0161,+0.2549,3.2270,12.7776
420,0.77,3.9345,-0.0071,1.9089,2.0256,0.0142,+0.0413,3.2931,12.0793
421,0.78,3.9535,+0.0083,1.9111,2.0423,0.0169,+0.0255,3.3136,12.2306
422,0.77,3.9464,+0.0171,1.9202,2.0262,0.0087,+0.0745,3.8254,13.2101
423,0.78,3.9439,+0.0060,1.9249,2.0190,0.0054,-0.0183,3.3717,13.3722
424,0.78,3.9425,-0.0030,1.9185,2.0240,0.0327,-0.2197,3.3835,11.8489
425,0.76,3.9436,+0.0157,1.9216,2.0220,0.0184,-0.0247,2.9495,12.3277
426,0.77,3.9700,+0.0027,1.9317,2.0384,0.0177,+0.0491,3.5695,13.0609
427,0.77,3.9389,+0.0013,1.9105,2.0285,0.0051,-0.0526,3.1275,10.8280
428,0.76,3.9480,-0.0021,1.9151,2.0329,0.0074,+0.0011,3.8154,11.5248
429,0.78,3.9605,-0.0071,1.9271,2.0334,0.0293,-0.0703,4.3261,12.6496
430,0.75,3.9382,-0.0102,1.9150,2.0232,0.0120,+0.2031,4.6216,12.2971
431,0.77,3.9396,-0.0015,1.9331,2.0065,0.0160,-0.2058,3.4448,11.4070
432,0.78,3.9406,-0.0068,1.9306,2.0101,0.0185,-0.0484,3.7629,11.6800
433,0.76,3.9446,+0.0005,1.9324,2.0121,0.0129,+0.1727,4.1518,12.7460
434,0.78,3.9423,-0.0080,1.9289,2.0134,0.0173,-0.0540,3.5629,12.8736
435,0.77,3.9508,-0.0071,1.9347,2.0161,0.0428,-0.0703,3.6877,13.7982
436,0.77,3.9613,+0.0080,1.9284,2.0329,0.0225,-0.0140,4.3132,14.9038
437,0.78,3.9590,+0.0115,1.9166,2.0424,0.0153,-0.2663,3.7634,13.4231
438,0.79,3.9688,-0.0046,1.9153,2.0534,0.0147,-0.2624,4.3508,14.8305
439,0.77,3.9613,-0.0205,1.9266,2.0347,0.0074,-0.2583,4.8598,14.1275
440,0.77,3.9574,+0.0014,1.9282,2.0292,0.0282,-0.3893,5.0019,13.5449
441,0.77,3.9572,-0.0177,1.9360,2.0212,0.0354,-0.1771,4.5298,14.0169
442,0.77,3.9729,-0.0206,1.9520,2.0210,0.0423,-0.1895,4.5299,13.8763
443,0.77,3.9738,+0.0052,1.9632,2.0107,0.0380,-0.0303,4.5194,12.9989
444,0.76,3.9596,+0.0098,1.9228,2.0368,0.0177,-0.0972,4.2750,11.9154
445,0.77,3.9369,+0.0148,1.9186,2.0183,0.0277,+0.0006,2.7867,10.9397
446,0.78,3.9492,+0.0014,1.9153,2.0339,0.0237,+0.2562,3.8542,11.8424
447,0.77,3.9163,+0.0052,1.9040,2.0123,0.0166,+0.2113,3.2640,10.2089
448,0.77,3.9463,-0.0077,1.9265,2.0198,0.0097,+0.4390,3.6407,10.7844
449,0.78,3.9461,+0.0211,1.9445,2.0016,0.0108,+0.4538,3.8069,11.4309
450,0.78,3.9374,+0.0153,1.9506,1.9868,0.0105,-0.0731,3.1895,10.6748
451,0.76,3.9654,+0.0213,1.9483,2.0170,0.0094,+0.1321,4.0766,12.4702
452,0.77,3.9377,-0.0051,1.9205,2.0172,0.0243,+0.2095,3.3002,10.7046
453,0.78,3.9402,+0.0010,1.9090,2.0312,0.0100,+0.1802,3.1351,10.2088
454,0.76,3.9409,+0.0035,1.8934,2.0475,0.0049,+0.2120,3.1906,10.6571
455,0.77,3.9479,+0.0124,1.9155,2.0324,0.0136,+0.2196,3.7640,11.4097
456,0.75,3.9307,-0.0035,1.9078,2.0228,0.0155,+0.3627,4.1490,11.8009
457,0.76,3.9216,-0.0104,1.9165,2.0051,0.0148,+0.2804,4.4143,10.8763
458,0.78,3.9459,+0.0036,1.9189,2.0270,0.0110,+0.1502,4.3851,11.8566
459,0.79,3.9335,-0.0204,1.9173,2.0162,0.0146,+0.2971,4.6555,12.1198
460,0.77,3.9486,-0.0120,1.9201,2.0285,0.0086,+0.0161,4.4396,12.4754
461,0.76,3.9573,+0.0118,1.9368,2.0205,0.0433,-0.0663,3.1403,10.5530
462,0.77,3.9467,+0.0110,1.9442,2.0025,0.0111,+0.0659,4.2330,12.0011
463,0.78,3.9271,-0.0050,1.9282,1.9989,0.0190,+0.1649,4.6526,11.5015
464,0.75,3.9553,-0.0150,1.9211,2.0342,0.0079,+0.0401,4.6516,11.9579
465,0.78,3.9112,+0.0148,1.8885,2.0226,0.0582,-0.1253,3.4972,10.2424
466,0.77,3.9331,-0.0009,1.9219,2.0113,0.0136,-0.0799,4.2352,11.4110
467,0.76,3.9563,-0.0043,1.8962,2.0602,0.0095,+0.0686,4.1269,11.4394
468,0.77,3.9451,-0.0073,1.9223,2.0229,0.0164,-0.2717,4.1817,11.1447
469,0.78,3.9534,-0.0059,1.9245,2.0289,0.0125,-0.0132,4.1616,10.2971
470,0.76,3.9524,-0.0071,1.9103,2.0421,0.0105,-0.0272,4.2607,11.2701
471,0.76,3.9545,+0.0015,1.9171,2.0373,0.0342,-0.0950,4.3076,12.1542
472,0.79,3.9290,+0.0020,1.9151,2.0138,0.0089,-0.1926,4.5281,11.1697
473,0.77,3.9453,-0.0020,1.8954,2.0499,0.0101,-0.1048,4.1764,10.2006
474,0.77,3.9375,+0.0001,1.9253,2.0122,0.0134,-0.1596,4.1372,10.0708
475,0.79,3.9610,+0.0190,1.9429,2.0181,0.0411,-0.0133,4.3325,11.3602
476,0.75,3.9169,-0.0191,1.9195,1.9974,0.0119,+0.0697,4.2848,10.7167
477,0.77,3.9222,+0.0015,1.9180,2.0042,0.0135,+0.0854,4.5916,10.7209
478,0.80,3.9423,-0.0175,1.9212,2.0210,0.0132,+0.0849,5.2793,12.2176
479,0.79,3.9608,-0.0118,1.9143,2.0465,0.0153,+0.1194,4.7098,11.3198
480,0.75,3.9533,+0.0029,1.9146,2.0387,0.0079,-0.3825,4.7567,11.2307
481,0.77,3.9288,+0.0030,1.9152,2.0136,0.0184,-0.2776,4.2603,11.3759
482,0.77,3.9254,-0.0023,1.8779,2.0475,0.0066,-0.2280,3.8581,9.9007
483,0.77,3.9418,+0.0085,1.8803,2.0615,0.0113,-0.1378,3.9009,9.9304
484,0.75,3.9385,-0.0001,1.9067,2.0318,0.0181,+0.1826,3.1378,10.0533
485,0.76,3.9694,+0.0046,1.9142,2.0552,0.0233,+0.0719,4.0996,11.8291
486,0.77,3.9600,+0.0046,1.8838,2.0762,0.0196,+0.1125,3.4958,9.9516
487,0.77,3.9423,+0.0043,1.8946,2.0477,0.0242,-0.0598,3.7340,8.9268
488,0.75,3.9371,-0.0070,1.9022,2.0348,0.0160,+0.0973,3.6497,10.2641
489,0.78,3.9457,-0.0031,1.9148,2.0309,0.0221,+0.3104,3.8770,10.4691
490,0.78,3.9351,-0.0021,1.9142,2.0208,0.0162,+0.2325,3.9689,11.0718
491,0.77,3.9644,+0.0029,1.9213,2.0430,0.0337,+0.2946,4.7177,12.7525
492,0.75,3.9397,-0.0207,1.9141,2.0257,0.0138,+0.4269,4.3068,11.6926
493,0.78,3.9148,-0.0091,1.9149,1.9998,0.0175,+0.3015,3.7428,9.6468
494,0.77,3.9494,+0.0065,1.9051,2.0443,0.0168,+0.1363,3.8394,11.1728
495,0.75,3.9511,-0.0107,1.9074,2.0436,0.0097,+0.0669,4.3907,11.1476
496,0.78,3.9432,+0.0002,1.9132,2.0299,0.0135,+0.0433,4.3956,10.9198
497,0.77,3.9468,+0.0042,1.9230,2.0238,0.0088,+0.1658,4.1345,11.4759
498,0.78,3.9236,+0.0033,1.9510,1.9726,0.0358,+0.1426,4.5336,10.4639
499,0.77,3.9553,-0.0114,1.9426,2.0127,0.0175,+0.1805,4.2117,11.5810
